id,muscle reading 1 sensor 1,muscle reading 1 sensor 2,muscle reading 1 sensor 3,muscle reading 1 sensor 4,muscle reading 1 sensor 5,muscle reading 1 sensor 6,muscle reading 1 sensor 7,muscle reading 1 sensor 8,muscle reading 2 sensor 1,muscle reading 2 sensor 2,muscle reading 2 sensor 3,muscle reading 2 sensor 4,muscle reading 2 sensor 5,muscle reading 2 sensor 6,muscle reading 2 sensor 7,muscle reading 2 sensor 8,muscle reading 3 sensor 1,muscle reading 3 sensor 2,muscle reading 3 sensor 3,muscle reading 3 sensor 4,muscle reading 3 sensor 5,muscle reading 3 sensor 6,muscle reading 3 sensor 7,muscle reading 3 sensor 8,muscle reading 4 sensor 1,muscle reading 4 sensor 2,muscle reading 4 sensor 3,muscle reading 4 sensor 4,muscle reading 4 sensor 5,muscle reading 4 sensor 6,muscle reading 4 sensor 7,muscle reading 4 sensor 8,muscle reading 5 sensor 1,muscle reading 5 sensor 2,muscle reading 5 sensor 3,muscle reading 5 sensor 4,muscle reading 5 sensor 5,muscle reading 5 sensor 6,muscle reading 5 sensor 7,muscle reading 5 sensor 8,muscle reading 6 sensor 1,muscle reading 6 sensor 2,muscle reading 6 sensor 3,muscle reading 6 sensor 4,muscle reading 6 sensor 5,muscle reading 6 sensor 6,muscle reading 6 sensor 7,muscle reading 6 sensor 8,muscle reading 7 sensor 1,muscle reading 7 sensor 2,muscle reading 7 sensor 3,muscle reading 7 sensor 4,muscle reading 7 sensor 5,muscle reading 7 sensor 6,muscle reading 7 sensor 7,muscle reading 7 sensor 8,muscle reading 8 sensor 1,muscle reading 8 sensor 2,muscle reading 8 sensor 3,muscle reading 8 sensor 4,muscle reading 8 sensor 5,muscle reading 8 sensor 6,muscle reading 8 sensor 7,muscle reading 8 sensor 8
9489,1.0,-5.0,-2.0,1.0,3.0,28.0,6.0,-17.0,16.0,5.0,0.0,-3.0,-36.0,-69.0,-6.0,27.0,-17.0,-5.0,-4.0,-3.0,19.0,-22.0,-19.0,-8.0,5.0,4.0,4.0,6.0,-13.0,55.0,17.0,7.0,4.0,-1.0,2.0,2.0,-3.0,-16.0,-2.0,3.0,-1.0,-5.0,-7.0,-7.0,7.0,-41.0,2.0,-9.0,-4.0,-1.0,0.0,2.0,-7.0,44.0,-13.0,2.0,-1.0,-1.0,-1.0,-2.0,14.0,-18.0,-1.0,-1.0
9490,-1.0,-4.0,-1.0,0.0,-17.0,-24.0,4.0,2.0,-10.0,-4.0,0.0,2.0,21.0,55.0,-2.0,-9.0,-1.0,-6.0,-3.0,-6.0,-25.0,-56.0,-3.0,-5.0,11.0,4.0,2.0,2.0,10.0,7.0,1.0,4.0,-8.0,-4.0,-1.0,-1.0,-11.0,-13.0,5.0,3.0,2.0,5.0,0.0,1.0,14.0,19.0,-9.0,-6.0,-1.0,0.0,-6.0,-2.0,-8.0,-12.0,-9.0,-15.0,-8.0,-3.0,1.0,5.0,8.0,23.0,5.0,14.0
9491,13.0,4.0,0.0,-4.0,-13.0,37.0,18.0,21.0,-1.0,-3.0,-4.0,-6.0,-11.0,-14.0,-1.0,6.0,-11.0,-10.0,-5.0,-4.0,7.0,15.0,-4.0,-10.0,-3.0,-2.0,-4.0,-5.0,-10.0,-34.0,-8.0,-13.0,-6.0,-3.0,-3.0,-2.0,11.0,-3.0,-9.0,-20.0,3.0,2.0,3.0,4.0,8.0,42.0,3.0,-2.0,3.0,-1.0,2.0,-1.0,-5.0,35.0,16.0,13.0,1.0,0.0,1.0,1.0,-10.0,-18.0,-8.0,6.0
9492,6.0,0.0,0.0,5.0,14.0,13.0,-1.0,0.0,-6.0,0.0,-4.0,-10.0,1.0,12.0,0.0,-7.0,1.0,1.0,-5.0,-2.0,6.0,-45.0,-15.0,-3.0,6.0,0.0,1.0,3.0,-10.0,-42.0,26.0,7.0,-14.0,1.0,2.0,0.0,-1.0,17.0,-6.0,-12.0,-3.0,-3.0,-2.0,-1.0,-3.0,-23.0,-1.0,15.0,-20.0,-2.0,-1.0,0.0,-8.0,26.0,14.0,9.0,7.0,-3.0,-3.0,-6.0,7.0,-24.0,-12.0,-8.0
9493,-14.0,-3.0,0.0,-2.0,4.0,32.0,-6.0,-2.0,-2.0,3.0,6.0,4.0,-11.0,-52.0,6.0,-6.0,5.0,4.0,2.0,-2.0,3.0,37.0,9.0,7.0,-8.0,3.0,3.0,4.0,11.0,1.0,-2.0,2.0,6.0,-1.0,-7.0,-6.0,-6.0,19.0,-9.0,-19.0,1.0,-1.0,-1.0,-2.0,-2.0,8.0,0.0,-2.0,6.0,2.0,0.0,2.0,-18.0,-51.0,2.0,19.0,-2.0,-5.0,-4.0,-3.0,4.0,-1.0,-9.0,-23.0
9494,14.0,3.0,1.0,3.0,13.0,26.0,12.0,12.0,3.0,2.0,-1.0,-1.0,-14.0,4.0,-5.0,-12.0,7.0,2.0,3.0,4.0,17.0,30.0,8.0,-7.0,-6.0,-4.0,-6.0,-5.0,3.0,5.0,-3.0,1.0,-5.0,-1.0,0.0,0.0,-6.0,-60.0,-4.0,0.0,8.0,0.0,-3.0,-4.0,-8.0,8.0,-3.0,0.0,-5.0,0.0,0.0,0.0,26.0,2.0,9.0,-4.0,-1.0,-2.0,0.0,5.0,-24.0,-30.0,-19.0,-13.0
9495,-3.0,1.0,2.0,4.0,5.0,-15.0,6.0,4.0,25.0,1.0,1.0,6.0,7.0,-8.0,-3.0,16.0,-11.0,-1.0,0.0,0.0,19.0,85.0,10.0,0.0,-5.0,2.0,-3.0,-4.0,-11.0,16.0,0.0,-4.0,-1.0,-3.0,-2.0,-5.0,2.0,-68.0,-9.0,6.0,-4.0,4.0,-1.0,1.0,3.0,21.0,7.0,-6.0,-1.0,-4.0,-2.0,-2.0,3.0,-17.0,-4.0,-2.0,13.0,0.0,-3.0,-4.0,-7.0,0.0,-7.0,4.0
9496,1.0,-1.0,-1.0,-2.0,-4.0,-7.0,3.0,11.0,-15.0,-3.0,0.0,5.0,13.0,40.0,-10.0,-32.0,-5.0,-2.0,-1.0,-3.0,4.0,6.0,24.0,30.0,6.0,2.0,5.0,-1.0,-12.0,-14.0,3.0,10.0,-2.0,-2.0,-1.0,-1.0,-13.0,-34.0,-12.0,-4.0,-4.0,-1.0,-1.0,-3.0,8.0,27.0,2.0,-11.0,3.0,0.0,-2.0,2.0,9.0,31.0,-4.0,-16.0,4.0,-1.0,-2.0,-2.0,10.0,-32.0,-6.0,1.0
9497,6.0,0.0,0.0,0.0,-19.0,-56.0,-16.0,3.0,-12.0,-6.0,-4.0,-4.0,-8.0,32.0,15.0,13.0,-2.0,0.0,1.0,3.0,1.0,-18.0,-13.0,-22.0,3.0,-2.0,-2.0,-3.0,5.0,7.0,-4.0,0.0,0.0,-1.0,2.0,2.0,14.0,53.0,9.0,-1.0,-1.0,-1.0,2.0,-1.0,-5.0,-21.0,-10.0,1.0,-5.0,0.0,2.0,-1.0,-20.0,-27.0,-9.0,-1.0,0.0,1.0,-2.0,0.0,12.0,39.0,11.0,-6.0
9498,-12.0,-4.0,-3.0,-3.0,-1.0,-11.0,6.0,24.0,5.0,-2.0,1.0,7.0,14.0,17.0,-1.0,2.0,17.0,0.0,-1.0,-6.0,-15.0,-29.0,0.0,11.0,-25.0,-1.0,-1.0,3.0,2.0,2.0,10.0,-12.0,26.0,1.0,-3.0,-1.0,-3.0,61.0,1.0,-9.0,-13.0,0.0,-1.0,-2.0,0.0,-32.0,4.0,19.0,11.0,5.0,4.0,2.0,10.0,1.0,-12.0,2.0,-4.0,-7.0,-6.0,-5.0,-11.0,6.0,10.0,2.0
9499,-1.0,1.0,-1.0,-2.0,4.0,-5.0,4.0,-3.0,4.0,2.0,0.0,-1.0,3.0,-47.0,10.0,-2.0,16.0,2.0,1.0,-1.0,-18.0,26.0,0.0,-1.0,1.0,1.0,0.0,1.0,7.0,22.0,-1.0,-1.0,-5.0,9.0,0.0,0.0,-1.0,34.0,6.0,-1.0,-7.0,-13.0,-3.0,-4.0,-5.0,-14.0,-15.0,-12.0,-6.0,-3.0,-1.0,1.0,3.0,-31.0,6.0,-1.0,12.0,1.0,0.0,1.0,-7.0,-35.0,-11.0,3.0
9500,2.0,1.0,1.0,4.0,8.0,34.0,4.0,-4.0,-3.0,6.0,2.0,3.0,15.0,57.0,-2.0,-5.0,-1.0,0.0,-1.0,-1.0,-6.0,-21.0,-4.0,-1.0,1.0,0.0,1.0,-6.0,-13.0,-12.0,-3.0,-4.0,-10.0,-8.0,-4.0,-2.0,4.0,-11.0,-3.0,-9.0,5.0,-1.0,0.0,-4.0,-19.0,-40.0,-5.0,1.0,-26.0,-2.0,-1.0,4.0,22.0,48.0,-4.0,-6.0,12.0,7.0,5.0,5.0,-2.0,-18.0,3.0,13.0
9501,-1.0,1.0,4.0,0.0,10.0,69.0,10.0,6.0,-2.0,-3.0,-2.0,2.0,4.0,0.0,0.0,-16.0,1.0,0.0,-4.0,-3.0,-6.0,-17.0,-1.0,-7.0,0.0,-2.0,-5.0,-3.0,6.0,33.0,-5.0,-3.0,-7.0,-3.0,0.0,0.0,-7.0,-26.0,6.0,22.0,-2.0,-3.0,-4.0,-6.0,8.0,-4.0,-10.0,-7.0,4.0,1.0,1.0,0.0,-27.0,-57.0,5.0,4.0,2.0,1.0,5.0,5.0,9.0,40.0,-11.0,-11.0
9502,6.0,5.0,0.0,-2.0,-13.0,-23.0,0.0,-7.0,-26.0,-7.0,-2.0,-4.0,6.0,18.0,-1.0,-11.0,9.0,-4.0,-4.0,-2.0,15.0,39.0,-1.0,6.0,-1.0,0.0,-1.0,-3.0,-10.0,-20.0,4.0,5.0,-6.0,0.0,-1.0,-4.0,-10.0,-43.0,-7.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,20.0,4.0,-6.0,-4.0,-2.0,-3.0,14.0,-2.0,-10.0,-6.0,-5.0,-4.0,-2.0,0.0,3.0,12.0,-4.0,-2.0
9503,-1.0,3.0,-2.0,0.0,12.0,17.0,-1.0,-5.0,5.0,-4.0,-4.0,-4.0,-16.0,-31.0,-13.0,2.0,3.0,-1.0,1.0,-2.0,-9.0,-3.0,-3.0,-7.0,-4.0,0.0,1.0,7.0,15.0,1.0,-1.0,32.0,0.0,-3.0,-1.0,-4.0,-10.0,-28.0,7.0,-16.0,7.0,5.0,1.0,1.0,13.0,21.0,7.0,12.0,-2.0,-1.0,-1.0,-2.0,-13.0,-1.0,-4.0,1.0,-3.0,-5.0,-8.0,-7.0,-4.0,-33.0,-25.0,-14.0
9504,-2.0,0.0,4.0,5.0,4.0,-42.0,10.0,11.0,-5.0,1.0,1.0,2.0,-10.0,0.0,-8.0,1.0,14.0,1.0,-1.0,1.0,10.0,26.0,10.0,-16.0,-21.0,-3.0,-4.0,-3.0,0.0,1.0,-8.0,0.0,-5.0,-4.0,-2.0,-2.0,7.0,21.0,1.0,-2.0,1.0,8.0,1.0,1.0,-17.0,-26.0,-4.0,2.0,-17.0,-8.0,-3.0,-6.0,-2.0,-15.0,-15.0,1.0,4.0,-1.0,2.0,1.0,4.0,7.0,21.0,-8.0
9505,-2.0,-5.0,0.0,4.0,15.0,51.0,-5.0,-14.0,4.0,-1.0,-3.0,-2.0,20.0,9.0,5.0,5.0,4.0,7.0,5.0,3.0,-29.0,-9.0,5.0,7.0,-6.0,-8.0,-3.0,-3.0,7.0,-8.0,8.0,-5.0,7.0,5.0,3.0,1.0,4.0,23.0,-10.0,1.0,8.0,-6.0,-4.0,-1.0,17.0,-6.0,-8.0,-8.0,-7.0,-2.0,1.0,0.0,-8.0,-44.0,-1.0,8.0,-2.0,1.0,0.0,-4.0,1.0,8.0,4.0,-2.0
9506,-1.0,-3.0,-4.0,0.0,-7.0,-3.0,-16.0,-10.0,-2.0,-1.0,-1.0,-2.0,2.0,3.0,0.0,8.0,-22.0,-2.0,-4.0,0.0,12.0,24.0,-9.0,-2.0,5.0,0.0,2.0,2.0,-18.0,-26.0,8.0,5.0,0.0,-7.0,-8.0,-10.0,16.0,-8.0,2.0,-19.0,-4.0,-2.0,-1.0,2.0,-16.0,29.0,-4.0,-5.0,7.0,2.0,3.0,-4.0,-7.0,-31.0,11.0,-3.0,3.0,3.0,2.0,2.0,-4.0,5.0,-14.0,14.0
9507,-1.0,-2.0,-1.0,-1.0,-9.0,-23.0,1.0,2.0,2.0,-1.0,1.0,1.0,9.0,-1.0,-2.0,1.0,3.0,0.0,-1.0,1.0,19.0,34.0,0.0,-3.0,1.0,0.0,1.0,-1.0,-11.0,-1.0,2.0,-3.0,10.0,0.0,-3.0,-2.0,8.0,-9.0,-6.0,-4.0,-3.0,7.0,4.0,0.0,-7.0,-9.0,7.0,3.0,1.0,-9.0,-5.0,-3.0,-15.0,6.0,-5.0,-7.0,7.0,2.0,-1.0,3.0,15.0,-1.0,1.0,0.0
9508,-9.0,-1.0,0.0,0.0,-4.0,-10.0,1.0,16.0,8.0,2.0,1.0,-2.0,-5.0,2.0,-4.0,-7.0,2.0,0.0,1.0,1.0,11.0,-17.0,-4.0,1.0,-1.0,-3.0,-3.0,-5.0,6.0,49.0,2.0,-5.0,6.0,-3.0,-2.0,-3.0,-10.0,-5.0,-1.0,-6.0,-7.0,-4.0,-2.0,-1.0,5.0,-49.0,-3.0,8.0,38.0,6.0,3.0,-2.0,0.0,39.0,5.0,11.0,-7.0,2.0,5.0,5.0,-5.0,10.0,2.0,-5.0
9509,-12.0,0.0,3.0,5.0,-7.0,-27.0,-5.0,-6.0,32.0,2.0,-4.0,-5.0,-2.0,21.0,18.0,4.0,-5.0,-2.0,-3.0,-5.0,8.0,-12.0,-21.0,5.0,9.0,3.0,-6.0,-4.0,-2.0,-53.0,5.0,-3.0,-11.0,-8.0,4.0,5.0,-2.0,31.0,2.0,-3.0,-10.0,-1.0,1.0,1.0,0.0,-10.0,-3.0,2.0,-5.0,-5.0,-7.0,-4.0,24.0,48.0,3.0,-5.0,1.0,-1.0,1.0,-1.0,-36.0,-55.0,-6.0,-15.0
9510,4.0,2.0,0.0,3.0,4.0,11.0,-2.0,9.0,-12.0,-1.0,3.0,2.0,-12.0,66.0,9.0,-4.0,-1.0,2.0,0.0,0.0,0.0,-21.0,-5.0,-1.0,2.0,0.0,-1.0,-1.0,8.0,-2.0,-13.0,-8.0,-1.0,-2.0,-8.0,-8.0,11.0,26.0,2.0,-2.0,-6.0,-5.0,-4.0,-2.0,-5.0,-13.0,-11.0,2.0,-7.0,4.0,3.0,3.0,7.0,38.0,20.0,0.0,-27.0,-6.0,1.0,5.0,4.0,14.0,3.0,2.0
9511,23.0,10.0,9.0,10.0,3.0,16.0,-3.0,-14.0,7.0,-1.0,-4.0,-2.0,-12.0,-38.0,4.0,10.0,-1.0,-5.0,-4.0,-4.0,2.0,-4.0,-4.0,-5.0,-4.0,2.0,-4.0,-4.0,3.0,7.0,5.0,19.0,-15.0,-8.0,-2.0,-6.0,-5.0,-26.0,-12.0,3.0,-3.0,-2.0,0.0,2.0,15.0,0.0,-10.0,-5.0,5.0,-1.0,-1.0,5.0,1.0,7.0,6.0,1.0,5.0,-2.0,-2.0,-4.0,28.0,16.0,-2.0,-3.0
9512,-2.0,-9.0,-10.0,-13.0,-26.0,-97.0,-25.0,-5.0,-4.0,7.0,9.0,13.0,-11.0,86.0,42.0,3.0,2.0,-1.0,0.0,2.0,-11.0,-46.0,-11.0,-4.0,-9.0,0.0,4.0,1.0,15.0,64.0,0.0,-1.0,4.0,0.0,-1.0,-3.0,-6.0,-11.0,-5.0,0.0,-3.0,-4.0,-3.0,-6.0,3.0,-23.0,-16.0,-7.0,-8.0,-3.0,-2.0,0.0,1.0,-9.0,5.0,-1.0,4.0,-4.0,-4.0,-1.0,-1.0,-28.0,-9.0,5.0
9513,-32.0,3.0,2.0,-2.0,14.0,25.0,16.0,-6.0,7.0,5.0,3.0,-2.0,-10.0,-30.0,-14.0,8.0,-9.0,-5.0,-3.0,2.0,30.0,33.0,0.0,-2.0,1.0,1.0,2.0,1.0,-9.0,-35.0,-3.0,-8.0,-5.0,10.0,-3.0,-2.0,3.0,38.0,-11.0,-9.0,-7.0,3.0,0.0,-3.0,-29.0,-88.0,-9.0,-5.0,4.0,1.0,-2.0,-2.0,4.0,12.0,10.0,29.0,8.0,3.0,-2.0,-5.0,-5.0,8.0,1.0,-8.0
9514,-6.0,-8.0,-2.0,0.0,3.0,25.0,6.0,3.0,17.0,0.0,0.0,-1.0,8.0,-33.0,-13.0,-9.0,-3.0,-2.0,-4.0,-7.0,-12.0,-35.0,-13.0,-13.0,-2.0,0.0,-1.0,2.0,0.0,12.0,-2.0,-3.0,10.0,-3.0,-4.0,-3.0,-3.0,-40.0,5.0,5.0,7.0,2.0,6.0,8.0,24.0,92.0,18.0,6.0,1.0,2.0,1.0,4.0,-28.0,-30.0,6.0,0.0,0.0,-7.0,-2.0,-6.0,-5.0,2.0,-10.0,-2.0
9515,-1.0,-5.0,0.0,-1.0,6.0,-33.0,-4.0,-1.0,-6.0,-5.0,-8.0,-8.0,-5.0,-42.0,-10.0,1.0,-8.0,1.0,-2.0,2.0,5.0,-6.0,-4.0,-4.0,30.0,6.0,0.0,2.0,-7.0,21.0,0.0,-4.0,11.0,1.0,1.0,3.0,9.0,27.0,-7.0,9.0,-11.0,-5.0,-4.0,-3.0,1.0,7.0,-3.0,20.0,-15.0,-2.0,1.0,2.0,12.0,15.0,11.0,-8.0,29.0,-2.0,-2.0,-5.0,-2.0,-33.0,-6.0,4.0
9516,1.0,-8.0,1.0,0.0,-22.0,-20.0,-6.0,-3.0,-6.0,-3.0,-4.0,-2.0,15.0,47.0,13.0,2.0,7.0,-3.0,1.0,0.0,11.0,-7.0,-10.0,-12.0,-20.0,-6.0,-10.0,-8.0,-1.0,-24.0,2.0,-6.0,9.0,8.0,4.0,6.0,0.0,-2.0,3.0,3.0,-7.0,-9.0,-4.0,-2.0,-8.0,-41.0,-7.0,-6.0,4.0,8.0,2.0,-2.0,-11.0,18.0,8.0,8.0,-13.0,-10.0,-1.0,1.0,2.0,-5.0,-3.0,-6.0
9517,13.0,3.0,-3.0,-2.0,-4.0,6.0,2.0,-1.0,-15.0,3.0,1.0,-1.0,11.0,16.0,-2.0,-19.0,9.0,1.0,4.0,3.0,4.0,-1.0,-3.0,6.0,-4.0,2.0,2.0,3.0,-5.0,-19.0,-1.0,4.0,-2.0,-2.0,-2.0,-2.0,4.0,10.0,3.0,13.0,3.0,1.0,0.0,-1.0,10.0,-22.0,-8.0,-2.0,-5.0,-6.0,-6.0,0.0,-2.0,47.0,0.0,-13.0,28.0,7.0,5.0,1.0,-4.0,2.0,14.0,9.0
9518,-9.0,-3.0,-3.0,2.0,-14.0,-21.0,-23.0,-3.0,7.0,0.0,-1.0,-5.0,17.0,-8.0,-3.0,-2.0,-11.0,-3.0,0.0,-2.0,-23.0,-13.0,8.0,-3.0,-19.0,-13.0,-6.0,-4.0,7.0,-38.0,-15.0,8.0,-5.0,1.0,3.0,9.0,25.0,78.0,32.0,-14.0,-2.0,-1.0,-4.0,0.0,-14.0,-19.0,-13.0,-6.0,12.0,0.0,-2.0,-6.0,4.0,-17.0,-16.0,3.0,-13.0,2.0,4.0,4.0,17.0,20.0,17.0,-7.0
9519,0.0,-1.0,0.0,-5.0,-26.0,-4.0,0.0,13.0,-12.0,-5.0,-2.0,3.0,13.0,25.0,2.0,21.0,-1.0,16.0,5.0,1.0,-26.0,-71.0,2.0,5.0,-3.0,-1.0,-4.0,-2.0,5.0,6.0,-3.0,0.0,-1.0,-3.0,-2.0,-1.0,10.0,12.0,2.0,-1.0,4.0,2.0,0.0,-4.0,-9.0,-9.0,-9.0,-9.0,5.0,1.0,-4.0,-4.0,24.0,8.0,0.0,4.0,1.0,0.0,0.0,1.0,-9.0,21.0,-6.0,3.0
9520,-19.0,-13.0,-5.0,-7.0,-15.0,-27.0,15.0,-7.0,31.0,3.0,5.0,12.0,5.0,31.0,8.0,9.0,-1.0,-2.0,-1.0,1.0,17.0,24.0,-6.0,-8.0,-5.0,7.0,1.0,1.0,-7.0,30.0,-9.0,-6.0,1.0,0.0,0.0,-4.0,-6.0,-36.0,-4.0,12.0,-3.0,-3.0,-2.0,-5.0,-2.0,-9.0,-3.0,-13.0,0.0,-3.0,-3.0,-1.0,3.0,8.0,-3.0,0.0,3.0,0.0,-4.0,-6.0,3.0,4.0,11.0,1.0
9521,5.0,-8.0,-9.0,-6.0,-20.0,-71.0,-36.0,-11.0,-29.0,-2.0,1.0,2.0,21.0,-2.0,4.0,-12.0,34.0,5.0,12.0,10.0,-39.0,13.0,27.0,23.0,-9.0,1.0,2.0,3.0,1.0,6.0,-1.0,1.0,13.0,5.0,1.0,-1.0,7.0,-21.0,5.0,11.0,-9.0,-4.0,-2.0,-4.0,8.0,21.0,0.0,-13.0,-17.0,-10.0,-6.0,-3.0,14.0,-12.0,-15.0,-5.0,2.0,-1.0,0.0,0.0,-10.0,-6.0,-1.0,-6.0
9522,5.0,2.0,-1.0,2.0,12.0,8.0,-1.0,-2.0,6.0,1.0,-5.0,-6.0,-12.0,-10.0,6.0,5.0,-3.0,3.0,3.0,5.0,9.0,8.0,2.0,6.0,-19.0,1.0,3.0,2.0,-9.0,-29.0,4.0,-3.0,-15.0,-1.0,-6.0,-7.0,18.0,14.0,-11.0,-24.0,7.0,14.0,10.0,10.0,-16.0,36.0,13.0,30.0,2.0,1.0,5.0,2.0,4.0,16.0,21.0,-11.0,-7.0,-2.0,-4.0,-3.0,0.0,-18.0,4.0,11.0
9523,0.0,1.0,1.0,0.0,1.0,-4.0,-4.0,1.0,5.0,-5.0,-2.0,-1.0,-3.0,-17.0,-7.0,-9.0,-8.0,-4.0,-6.0,-8.0,8.0,-7.0,-5.0,5.0,17.0,3.0,-3.0,-7.0,-4.0,-20.0,-8.0,-20.0,-8.0,-8.0,2.0,3.0,-7.0,15.0,5.0,1.0,-7.0,-4.0,-4.0,-2.0,11.0,39.0,-7.0,-8.0,5.0,-1.0,-1.0,5.0,13.0,21.0,0.0,-3.0,0.0,-1.0,3.0,4.0,10.0,24.0,16.0,-4.0
9524,10.0,11.0,7.0,3.0,-13.0,2.0,3.0,33.0,-10.0,-3.0,-2.0,-4.0,-16.0,-55.0,-8.0,-11.0,-9.0,-4.0,-4.0,0.0,8.0,-18.0,1.0,1.0,3.0,-1.0,0.0,-1.0,-3.0,7.0,-5.0,-1.0,-2.0,0.0,-2.0,-3.0,1.0,13.0,1.0,-5.0,7.0,0.0,3.0,-2.0,-3.0,2.0,2.0,6.0,-5.0,-5.0,-8.0,-7.0,14.0,26.0,-9.0,-6.0,5.0,2.0,7.0,11.0,4.0,11.0,-2.0,-12.0
9525,-15.0,0.0,-1.0,-2.0,19.0,52.0,8.0,-5.0,51.0,7.0,-1.0,-4.0,-24.0,-6.0,-2.0,-8.0,-2.0,-2.0,5.0,6.0,-3.0,-3.0,-14.0,1.0,-3.0,1.0,-3.0,-5.0,-4.0,-2.0,6.0,8.0,5.0,0.0,1.0,5.0,9.0,47.0,6.0,-7.0,-22.0,-8.0,-7.0,-7.0,-9.0,-51.0,-7.0,-7.0,-9.0,-2.0,-7.0,-7.0,1.0,-18.0,-15.0,-7.0,-7.0,-5.0,2.0,2.0,-15.0,18.0,3.0,-1.0
9526,8.0,2.0,-2.0,-1.0,5.0,-2.0,-4.0,0.0,-2.0,-2.0,-1.0,0.0,4.0,8.0,-1.0,-9.0,1.0,-2.0,-5.0,-3.0,5.0,24.0,-8.0,6.0,-14.0,-1.0,-2.0,-3.0,3.0,-3.0,-5.0,6.0,-9.0,-4.0,-3.0,-3.0,-7.0,-36.0,3.0,-2.0,-6.0,-1.0,2.0,1.0,0.0,24.0,4.0,-6.0,2.0,-1.0,5.0,4.0,2.0,-5.0,6.0,-1.0,1.0,-1.0,-2.0,-5.0,-12.0,-49.0,-10.0,28.0
9527,19.0,3.0,4.0,1.0,9.0,19.0,13.0,-1.0,-10.0,0.0,3.0,6.0,13.0,23.0,-5.0,-18.0,-14.0,0.0,-5.0,-2.0,0.0,0.0,-1.0,-8.0,4.0,-3.0,0.0,-1.0,14.0,44.0,-1.0,-9.0,10.0,14.0,1.0,-4.0,-28.0,-95.0,-14.0,5.0,-4.0,-9.0,-6.0,-3.0,23.0,51.0,9.0,5.0,-20.0,4.0,4.0,2.0,-9.0,0.0,5.0,-2.0,12.0,3.0,0.0,0.0,8.0,15.0,-4.0,9.0
9528,-9.0,-7.0,-6.0,0.0,10.0,16.0,-3.0,-8.0,-1.0,1.0,-2.0,-6.0,-5.0,-32.0,-14.0,-11.0,-3.0,-3.0,2.0,0.0,3.0,20.0,-2.0,4.0,28.0,0.0,-1.0,0.0,5.0,2.0,-9.0,1.0,1.0,-7.0,-3.0,-6.0,4.0,-4.0,8.0,-9.0,5.0,2.0,0.0,4.0,-25.0,-13.0,11.0,41.0,0.0,-7.0,-4.0,1.0,3.0,-11.0,-6.0,-31.0,-10.0,-1.0,1.0,-2.0,-2.0,24.0,-7.0,-2.0
9529,1.0,-3.0,-4.0,-3.0,-9.0,-54.0,-14.0,-4.0,-4.0,2.0,1.0,5.0,26.0,104.0,25.0,3.0,4.0,3.0,6.0,5.0,1.0,-6.0,13.0,9.0,-6.0,-2.0,-2.0,-3.0,-10.0,-28.0,-4.0,-6.0,-5.0,-1.0,-2.0,-2.0,-22.0,-36.0,-5.0,1.0,18.0,-6.0,-2.0,-2.0,4.0,-28.0,-11.0,4.0,14.0,-3.0,-5.0,-7.0,-20.0,-43.0,-12.0,5.0,-7.0,2.0,2.0,6.0,13.0,79.0,20.0,-6.0
9530,10.0,1.0,4.0,5.0,-1.0,-3.0,3.0,4.0,-10.0,-2.0,-6.0,-5.0,-2.0,-23.0,1.0,6.0,2.0,-2.0,-3.0,-3.0,10.0,23.0,-1.0,-3.0,3.0,-2.0,1.0,2.0,-4.0,-33.0,-10.0,-3.0,-10.0,-4.0,1.0,-1.0,-6.0,25.0,8.0,5.0,-1.0,2.0,2.0,4.0,1.0,12.0,2.0,-15.0,8.0,-2.0,-6.0,-10.0,12.0,31.0,-7.0,4.0,-19.0,-6.0,-5.0,-4.0,-6.0,-27.0,-1.0,-6.0
9531,0.0,3.0,2.0,-1.0,15.0,-29.0,-3.0,-3.0,-8.0,-6.0,1.0,-2.0,-5.0,51.0,3.0,0.0,35.0,2.0,1.0,1.0,-17.0,-3.0,-10.0,-4.0,-9.0,-1.0,-2.0,1.0,-9.0,-57.0,-10.0,-15.0,-5.0,-6.0,-3.0,-5.0,11.0,-32.0,-5.0,22.0,-8.0,8.0,1.0,3.0,-14.0,-10.0,1.0,-3.0,23.0,0.0,1.0,3.0,12.0,69.0,31.0,39.0,0.0,-9.0,-1.0,0.0,-5.0,-1.0,-5.0,4.0
9532,1.0,5.0,0.0,1.0,9.0,36.0,3.0,-7.0,-3.0,-3.0,-4.0,-4.0,12.0,-27.0,-5.0,-3.0,-14.0,-1.0,-2.0,-5.0,-19.0,-41.0,-8.0,-11.0,4.0,-2.0,-3.0,-1.0,6.0,13.0,15.0,-3.0,-6.0,-1.0,2.0,5.0,7.0,45.0,14.0,-4.0,7.0,2.0,3.0,2.0,7.0,-17.0,-26.0,3.0,-11.0,0.0,0.0,2.0,-12.0,-74.0,1.0,1.0,0.0,1.0,-4.0,-4.0,15.0,28.0,1.0,-1.0
